# Dataset Report: Tether (USDT)
# Coin Name: Tether
# Symbol: USDT
# Approx Row Count: 4038
# Date Range: 2015-01-09 to 2026-01-28
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_USDT, Volume_USD
# --------------------------------------------------
Date,open,high,low,close,Volume_USDT,Volume_USD
2020-09-11,1.001,1.002,0.9834,1.001,25800.65,25827.35
2020-09-12,1.001,1.004,0.9849,1.001,17704.47,17717.07
2020-09-13,1.001,1.024,0.9898,1.0,28905.77,28912.32
2020-09-14,1.0,1.008,0.9613,1.001,34032.31,34051.57
2020-09-15,1.001,1.014,0.9858,1.0,34224.45,34228.29
2020-09-16,1.0,1.013,0.9741,1.0,34093.35,34105.36
2020-09-17,1.0,1.01,0.9833,1.001,26980.75,26995.99
2020-09-18,1.001,1.01,0.9901,1.001,22774.38,22786.75
2020-09-19,1.001,1.008,0.9836,1.0,17491.35,17496.56
2020-09-20,1.0,1.015,0.9868,1.0,21791.13,21795.12
2020-09-21,1.0,1.055,0.9906,1.0,44906.88,44910.98
2020-09-22,1.0,1.005,0.9845,1.001,28764.85,28780.12
2020-09-23,1.001,1.03,0.9929,0.9998,26680.48,26676.02
2020-09-24,0.9998,1.005,0.9515,1.001,29020.54,29043.11
2020-09-25,1.001,1.007,0.9883,1.001,33843.79,33866.08
2020-09-26,1.001,1.009,0.9934,1.001,13794.51,13801.48
2020-09-27,1.001,1.003,0.985,1.001,13820.35,13830.11
2020-09-28,1.001,1.024,0.9956,1.0,32269.15,32278.38
2020-09-29,1.0,1.002,0.9816,1.0,31167.43,31170.22
2020-09-30,1.0,1.007,0.9898,1.0,29556.58,29566.04
2020-10-01,1.0,1.029,0.9844,1.0,39457.33,39468.36
2020-10-02,1.0,1.009,0.9828,1.001,33798.95,33819.25
2020-10-03,1.001,1.006,0.9967,1.001,10469.92,10479.95
2020-10-04,1.001,1.003,0.9875,1.001,10487.7,10495.01
2020-10-05,1.001,1.001,0.985,1.0,23891.17,23902.42
2020-10-06,1.0,1.019,0.9937,1.0,30869.62,30879.93
2020-10-07,1.0,1.001,0.9894,1.001,19601.45,19611.87
2020-10-08,1.001,1.003,0.9649,1.0,39280.36,39298.84
2020-10-09,1.0,1.005,0.9808,1.001,32665.61,32688.52
2020-10-10,1.001,1.017,0.9791,1.001,26181.83,26199.94
2020-10-11,1.001,1.006,0.9925,1.001,17795.07,17804.1
2020-10-12,1.001,1.017,0.9734,1.001,41705.77,41739.77
2020-10-13,1.001,1.012,0.9908,1.001,33529.75,33551.39
2020-10-14,1.001,1.012,0.9896,1.001,22758.2,22781.34
2020-10-15,1.001,1.009,0.9796,1.0,33044.49,33057.7
2020-10-16,1.0,1.02,0.9918,1.001,29300.16,29323.46
2020-10-17,1.001,1.004,0.9922,1.001,9901.25,9908.25
2020-10-18,1.001,1.001,0.9873,1.001,11528.41,11537.86
2020-10-19,1.001,1.006,0.9717,1.001,39224.67,39249.21
2020-10-20,1.001,1.012,0.9816,1.001,48504.61,48560.86
2020-10-21,1.001,1.035,0.9309,1.002,103080.18,103312.8
2020-10-22,1.002,1.018,0.9796,1.002,57124.85,57237.38
2020-10-23,1.002,1.008,0.9853,1.001,32269.84,32307.82
2020-10-24,1.001,1.005,0.9832,1.001,20932.05,20962.14
2020-10-25,1.001,1.025,0.9911,1.001,28208.48,28241.5
2020-10-26,1.001,1.015,0.9807,1.002,35322.99,35376.88
2020-10-27,1.002,1.01,0.9575,1.0,44978.37,44994.99
2020-10-28,1.0,1.044,0.9723,1.001,32501.89,32533.09
2020-10-29,1.001,1.014,0.9654,1.001,41497.54,41532.83
2020-10-30,1.001,1.009,0.9691,1.001,56364.21,56427.77
2020-10-31,1.001,1.022,0.9748,1.002,43579.77,43654.82
2020-11-01,1.002,1.011,0.992,1.002,20841.63,20873.6
2020-11-02,1.002,1.021,0.9759,1.002,33465.17,33520.67
2020-11-03,1.002,1.005,0.9495,1.001,21969.7,21994.06
2020-11-04,1.001,1.009,0.9581,1.002,30406.02,30464.48
2020-11-05,1.002,1.01,0.9057,1.001,42121.25,42162.85
2020-11-06,1.001,1.025,0.9777,1.002,34543.56,34597.46
2020-11-07,1.002,1.064,0.9737,1.001,25695.27,25732.26
2020-11-08,1.001,1.011,0.9524,1.001,18706.65,18721.05
2020-11-09,1.001,1.032,0.968,1.001,32088.79,32112.01
2020-11-10,1.001,1.012,0.9878,1.002,23031.66,23073.29
2020-11-11,1.002,1.02,0.9753,1.002,45852.83,45942.74
2020-11-12,1.002,1.004,0.9502,1.001,67322.57,67399.95
2020-11-13,1.001,1.011,0.9795,1.001,42676.28,42735.13
2020-11-14,1.001,1.018,0.9793,1.001,28331.05,28371.91
2020-11-15,1.001,1.014,0.9915,1.002,17966.53,18003.43
2020-11-16,1.002,1.01,0.9505,1.001,41641.22,41681.8
2020-11-17,1.001,1.011,0.938,1.001,62123.13,62207.99
2020-11-18,1.001,1.039,0.9713,1.001,80691.42,80760.85
2020-11-19,1.001,1.021,0.9755,1.001,48224.86,48287.19
2020-11-20,1.001,1.009,0.9522,1.001,51122.68,51169.65
2020-11-21,1.001,1.015,0.9822,1.001,37702.81,37727.96
2020-11-22,1.001,1.019,0.9577,1.001,43464.62,43502.15
2020-11-23,1.001,1.021,0.9804,1.001,48994.17,49036.68
2020-11-24,1.001,1.014,0.9462,1.001,74142.3,74180.48
2020-11-25,1.001,1.041,0.9894,1.0,59989.48,60014.29
2020-11-26,1.0,1.103,0.9488,1.002,129609.34,129819.01
2020-11-27,1.002,1.02,0.9606,1.001,61052.47,61114.53
2020-11-28,1.001,1.01,0.9533,1.001,34697.03,34730.31
2020-11-29,1.001,1.009,0.9649,1.001,27161.16,27186.15
2020-11-30,1.001,1.008,0.9241,0.9997,77985.3,77960.99
2020-12-01,0.9997,1.061,0.9694,1.001,91108.23,91226.58
2020-12-02,1.001,1.007,0.9552,1.001,47787.81,47825.42
2020-12-03,1.001,1.009,0.9724,1.001,38699.87,38748.18
2020-12-04,1.001,1.048,0.9974,1.001,42234.35,42264.44
2020-12-05,1.001,1.002,0.9669,1.0,20517.48,20525.51
2020-12-06,1.0,1.003,0.9755,1.001,21172.5,21192.94
2020-12-07,1.001,1.013,0.9865,1.001,24908.46,24923.91
2020-12-08,1.001,1.053,0.9947,0.9999,46151.65,46147.47
2020-12-09,0.9999,1.005,0.953,1.0,57997.45,58025.38
2020-12-10,1.0,1.017,0.982,1.0,37500.96,37505.13
2020-12-11,1.0,1.015,0.9759,1.0,45166.17,45173.13
2020-12-12,1.0,1.008,0.959,1.001,26150.36,26165.8
2020-12-13,1.001,1.012,0.9769,0.9996,30902.88,30891.49
2020-12-14,0.9996,1.003,0.9859,1.0,23827.71,23830.48
2020-12-15,1.0,1.007,0.9812,1.001,42331.4,42367.12
2020-12-16,1.001,1.009,0.9043,1.001,95374.74,95423.36
2020-12-17,1.001,1.039,0.9315,1.001,140483.08,140606.3
2020-12-18,1.001,1.007,0.9669,1.001,59658.48,59721.78
2020-12-19,1.001,1.012,0.955,1.001,53911.52,53951.79
2020-12-20,1.001,1.033,0.9841,0.9999,42981.99,42976.59
2020-12-21,0.9999,1.06,0.9691,1.0,75934.38,75964.4
2020-12-22,1.0,1.001,0.9397,1.0,49685.46,49706.28
2020-12-23,1.0,1.037,0.9746,1.0,66161.63,66184.56
2020-12-24,1.0,1.002,0.9573,0.9998,39804.23,39794.64
2020-12-25,0.9998,1.003,0.9477,1.0,49655.15,49654.21
2020-12-26,1.0,1.011,0.9249,0.9986,62923.13,62833.77
2020-12-27,0.9986,1.078,0.9819,0.9988,91052.09,90942.96
2020-12-28,0.9988,1.014,0.9635,0.9987,52027.49,51961.36
2020-12-29,0.9987,1.0,0.9445,0.9992,55477.49,55432.68
2020-12-30,0.9992,1.004,0.9476,1.001,70752.88,70794.56
2020-12-31,1.001,1.013,0.9667,1.002,66915.03,67033.19
2021-01-01,1.002,1.011,0.9801,1.002,50841.73,50938.41
2021-01-02,1.002,1.034,0.9024,1.001,119214.75,119318.72
2021-01-03,1.001,1.054,0.9701,1.002,93510.99,93696.69
2021-01-04,1.002,1.051,0.8905,1.001,124909.68,125043.78
2021-01-05,1.001,1.016,0.8835,1.003,93735.47,94011.08
2021-01-06,1.003,1.006,0.9089,1.003,108190.73,108481.91
2021-01-07,1.003,1.024,0.9216,1.001,124086.76,124235.04
2021-01-08,1.001,1.034,0.9028,1.001,118077.27,118222.44
2021-01-09,1.001,1.033,0.9675,1.004,55591.28,55797.53
2021-01-10,1.004,1.085,0.9244,1.001,103220.32,103310.08
2021-01-11,1.001,1.08,0.8558,1.002,240328.0,240871.41
2021-01-12,1.002,1.075,0.9551,1.0,115232.53,115254.46
2021-01-13,1.0,1.012,0.8672,1.0,91979.17,92014.32
2021-01-14,1.0,1.024,0.9382,0.9996,74972.21,74942.31
2021-01-15,0.9996,1.08,0.9358,1.001,89468.27,89548.54
2021-01-16,1.001,1.054,0.983,1.001,54226.28,54254.41
2021-01-17,1.001,1.029,0.9448,1.0,50913.3,50921.19
2021-01-18,1.0,1.022,0.9499,1.0,43063.97,43066.75
2021-01-19,1.0,1.051,0.9151,0.9991,1607009.53,1605495.19
2021-01-20,1.001,1.026,0.9449,1.001,66302.02,66355.29
2021-01-21,1.001,1.154,0.9745,0.9996,125586.98,125530.65
2021-01-22,0.9996,1.027,0.874,1.001,109210.12,109327.01
2021-01-23,1.001,1.044,0.9797,1.001,39813.32,39845.55
2021-01-24,1.001,1.007,0.8784,1.001,1164242.17,1165581.49
2021-01-25,1.001,1.119,0.983,1.0,1477949.16,1478016.42
2021-01-26,1.0,1.015,0.9502,1.001,59770.06,59853.17
2021-01-27,1.001,1.073,0.963,1.002,102257.23,102471.21
2021-01-28,1.002,1.016,0.8969,1.003,76993.1,77221.37
2021-01-29,1.003,1.128,0.9344,1.0,169454.57,169507.23
2021-01-30,1.0,1.019,0.9589,1.002,46326.31,46397.06
2021-01-31,1.002,1.039,0.9733,1.001,35337.11,35385.47
2021-02-01,1.001,1.035,0.9646,1.0,48144.6,48159.05
2021-02-02,1.001,1.025,0.9007,1.001,1325932.08,1327686.07
2021-02-03,1.001,1.002,0.9413,1.002,63974.93,64071.86
2021-02-04,1.002,1.049,0.9798,1.001,73775.45,73848.53
2021-02-05,1.001,1.002,0.9566,1.001,45243.69,45271.98
2021-02-06,1.001,1.046,0.976,1.002,66494.6,66625.5
2021-02-07,1.002,1.024,0.9641,1.002,53823.4,53916.91
2021-02-08,1.002,1.005,0.8209,1.001,138485.21,138690.9
2021-02-09,1.001,1.038,0.9701,1.002,98670.48,98819.32
2021-02-10,1.002,1.057,0.9761,1.001,72992.8,73055.31
2021-02-11,1.001,1.014,0.9177,1.001,72251.82,72292.49
2021-02-12,1.001,1.034,0.9773,1.003,59549.61,59699.12
2021-02-13,1.003,1.022,0.9818,1.002,33281.25,33331.58
2021-02-14,1.002,1.022,0.9691,1.001,37853.59,37897.58
2021-02-15,1.001,1.023,0.9583,1.001,52683.57,52715.69
2021-02-16,1.001,1.028,0.9573,1.0,66072.59,66096.19
2021-02-17,1.0,1.01,0.9396,1.001,67133.49,67181.96
2021-02-18,1.001,1.019,0.9868,1.001,42530.26,42559.12
2021-02-19,1.001,1.008,0.9083,1.001,72433.44,72488.01
2021-02-20,1.001,1.03,0.9691,1.001,52924.57,52955.84
2021-02-21,1.001,1.016,0.967,1.001,33823.01,33857.88
2021-02-22,1.001,1.064,0.8908,1.0,130806.33,130852.19
2021-02-23,1.0,1.107,0.9198,0.9998,165758.08,165729.34
2021-02-24,0.9998,1.035,0.9464,1.001,74972.28,75064.73
2021-02-25,1.001,1.106,0.9924,0.9999,73102.42,73093.14
2021-02-26,0.9999,1.046,0.9536,1.0,90519.05,90561.92
2021-02-27,1.0,1.049,0.9771,1.002,39013.78,39072.55
2021-02-28,1.002,1.033,0.9536,1.002,62249.5,62395.64
2021-03-01,1.002,1.004,0.9086,1.001,65660.6,65716.68
2021-03-02,1.001,1.037,0.9723,1.001,43281.84,43336.37
2021-03-03,1.001,1.045,0.9567,1.001,51572.27,51610.85
2021-03-04,1.001,1.071,0.9824,0.9999,61387.71,61379.84
2021-03-05,0.9999,1.014,0.9497,1.0,60955.82,60969.25
2021-03-06,1.0,1.007,0.9638,1.001,25116.42,25129.62
2021-03-07,1.001,1.01,0.9596,1.0,32958.26,32966.64
2021-03-08,1.0,1.001,0.9422,1.001,48084.28,48119.98
2021-03-09,1.001,1.001,0.9454,1.001,53740.22,53781.77
2021-03-10,1.001,1.028,0.9499,1.001,70138.56,70190.59
2021-03-11,1.001,1.006,0.9399,1.0,59202.98,59228.09
2021-03-12,1.0,1.014,0.9624,1.0,54282.31,54295.61
2021-03-13,1.0,1.009,0.9171,1.0,57862.75,57864.5
2021-03-14,1.0,1.045,0.9998,1.0,34886.85,34890.7
2021-03-15,1.0,1.089,0.9861,1.001,75161.15,75203.65
2021-03-16,1.001,1.001,0.9362,1.0,62540.93,62567.94
2021-03-17,1.0,1.001,0.9195,1.0,62035.71,62045.42
2021-03-18,1.0,1.042,0.9891,0.9999,54289.71,54282.2
2021-03-19,0.9999,1.024,0.9698,1.0,41182.41,41197.91
2021-03-20,1.0,1.031,0.9952,0.9998,28696.46,28689.54
2021-03-21,0.9998,1.022,0.9702,1.0,34236.52,34253.05
2021-03-22,1.0,1.08,0.9948,1.0,51098.9,51114.94
2021-03-23,1.0,1.027,0.9748,1.0,44780.24,44782.06
2021-03-24,1.0,1.094,0.9882,1.0,62596.16,62593.9
2021-03-25,1.0,1.037,0.9825,1.001,69776.36,69821.79
2021-03-26,1.001,1.001,0.9319,1.001,46165.63,46192.08
2021-03-27,1.001,1.014,0.9668,1.0,27392.29,27402.63
2021-03-28,1.0,1.014,0.981,1.0,24145.77,24148.17
2021-03-29,1.0,1.014,0.9528,1.0,51547.9,51546.02
2021-03-30,1.0,1.011,0.9712,1.001,35315.45,35336.45
2021-03-31,1.001,1.018,0.9688,1.001,46494.48,46529.5
2021-04-01,1.001,1.013,0.9868,1.0,28027.66,28030.42
2021-04-02,1.0,1.019,0.9914,1.0,29748.03,29760.53
2021-04-03,1.0,1.047,0.9982,1.0,25104.9,25110.48
2021-04-04,1.0,1.005,0.9707,1.0,19002.99,19010.23
2021-04-05,1.0,1.002,0.9613,1.0,24696.26,24695.81
2021-04-06,1.0,1.026,0.9894,1.0,26304.15,26317.0
2021-04-07,1.0,1.048,0.9912,0.9999,50347.59,50342.47
2021-04-08,0.9999,1.001,0.9591,1.0,25461.84,25461.84
2021-04-09,1.0,1.013,0.9925,0.9996,21314.29,21306.07
2021-04-10,0.9996,1.024,0.9685,1.0,38726.18,38736.27
2021-04-11,1.0,1.011,0.987,0.9997,20365.62,20359.2
2021-04-12,0.9997,1.023,0.9927,0.9998,31804.9,31797.31
2021-04-13,0.9998,1.002,0.9409,0.9998,52964.84,52955.03
2021-04-14,0.9998,1.03,0.9738,1.0,64272.96,64272.62
2021-04-15,1.0,1.011,0.9824,1.001,34089.46,34134.26
2021-04-16,1.001,1.036,0.9789,1.001,57540.3,57611.42
2021-04-17,1.001,1.042,0.9951,1.001,34261.66,34288.77
2021-04-18,1.001,1.075,0.9399,1.002,112545.94,112723.42
2021-04-19,1.002,1.035,0.976,1.001,48650.49,48695.83
2021-04-20,1.001,1.012,0.9466,1.001,55866.75,55916.59
2021-04-21,1.001,1.056,0.9975,1.0,41813.35,41833.06
2021-04-22,1.0,1.073,0.9771,1.0,84222.11,84241.31
2021-04-23,1.0,1.019,0.9291,1.001,105510.21,105630.95
2021-04-24,1.001,1.024,0.9745,1.001,33894.94,33943.21
2021-04-25,1.001,1.031,0.9593,1.001,44241.37,44288.74
2021-04-26,1.001,1.007,0.9045,1.001,61603.5,61675.77
2021-04-27,1.001,1.009,0.9698,1.001,40602.56,40643.53
2021-04-28,1.001,1.03,0.9827,1.001,42647.15,42682.47
2021-04-29,1.001,1.031,0.9785,1.001,43948.76,43972.14
2021-04-30,1.001,1.005,0.9202,1.001,48771.0,48823.96
2021-05-01,1.001,1.012,0.9872,1.001,26146.3,26166.58
2021-05-02,1.001,1.024,0.9914,1.001,21671.56,21688.95
2021-05-03,1.001,1.008,0.861,1.001,1138802.12,1139738.78
2021-05-04,1.001,1.091,0.9837,1.001,1452703.51,1454193.11
2021-05-05,1.0,1.009,0.9224,1.001,56998.25,57069.32
2021-05-06,1.001,1.035,0.9806,1.001,50632.92,50677.0
2021-05-07,1.001,1.024,0.965,1.001,42812.69,42857.22
2021-05-08,1.001,1.013,0.8835,1.002,669610.72,670629.61
2021-05-09,1.001,1.018,0.9676,1.001,45716.87,45761.8
2021-05-10,1.001,1.067,0.9407,1.001,1190037.55,1190963.24
2021-05-11,1.001,1.003,0.904,1.002,790117.42,791502.26
2021-05-12,1.002,1.144,0.9865,0.9954,1321151.72,1315058.26
2021-05-13,0.9954,1.088,0.9539,1.0,1632743.76,1633112.63
2021-05-14,1.0,1.024,0.9067,1.001,681070.26,681624.9
2021-05-15,1.001,1.133,0.9965,0.9992,690233.62,689662.06
2021-05-16,0.9992,1.084,0.9365,1.002,1031364.39,1033837.87
2021-05-17,1.002,1.072,0.9678,1.0,134127.17,134193.69
2021-05-18,0.9999,1.056,0.9607,1.001,979392.26,980146.74
2021-05-19,1.001,1.188,0.8164,1.003,290986.06,291897.51
2021-05-20,1.003,1.05,0.8642,1.002,139648.53,139953.69
2021-05-21,1.001,1.209,0.867,1.002,1890815.86,1894681.67
2021-05-22,1.002,1.084,0.9408,1.001,1421431.75,1423315.43
2021-05-23,1.001,1.137,0.8285,1.001,2464645.1,2468114.58
2021-05-24,1.001,1.01,0.7863,1.0,1906727.17,1907512.13
2021-05-25,1.0,1.019,0.8824,1.001,1514977.65,1516243.29
2021-05-26,1.001,1.009,0.9181,1.001,1102350.01,1103943.48
2021-05-27,1.001,1.055,0.9635,1.0,825746.35,826062.62
2021-05-28,1.0,1.145,0.9676,1.0,1350168.83,1350263.98
2021-05-29,1.0,1.13,0.9697,1.0,1080128.04,1080626.01
2021-05-30,1.0,1.038,0.9148,1.0,976153.03,976574.44
2021-05-31,1.0,1.005,0.8406,1.0,871042.27,871357.68
2021-06-01,1.0,1.041,0.9602,1.0,719587.48,719614.8
2021-06-02,1.0,1.035,0.9435,1.0,590403.58,590556.32
2021-06-03,1.0,1.012,0.9327,0.9999,630583.32,630545.79
2021-06-04,0.9999,1.064,0.9504,1.001,697975.45,698837.58
2021-06-05,1.001,1.072,0.9715,1.0,570354.57,570582.39
2021-06-06,1.001,1.018,0.9851,1.0,27469.69,27471.19
2021-06-07,1.0,1.096,0.994,1.0,52209.55,52231.68
2021-06-08,1.0,1.02,0.9297,1.001,88483.79,88563.08
2021-06-09,1.001,1.004,0.8678,1.0,92280.57,92322.32
2021-06-10,1.0,1.047,0.9767,1.0,63052.49,63060.09
2021-06-11,1.0,1.009,0.9637,1.0,43119.67,43124.76
2021-06-12,1.0,1.054,0.9751,1.0,40619.14,40619.4
2021-06-13,1.0,1.009,0.892,1.0,46353.98,46356.65
2021-06-14,1.0,1.013,0.9566,1.0,68729.09,68752.01
2021-06-15,1.0,1.029,0.9844,1.0,48248.1,48259.61
2021-06-16,1.0,1.056,0.9941,0.9999,48107.62,48103.76
2021-06-17,0.9999,1.038,0.9818,1.0,41591.09,41595.79
2021-06-18,1.0,1.067,0.9818,1.001,60242.99,60274.41
2021-06-19,1.001,1.027,0.9824,1.001,44782.25,44814.84
2021-06-20,1.001,1.015,0.9376,1.0,56525.29,56530.01
2021-06-21,1.0,1.131,0.9893,1.001,111039.05,111142.95
2021-06-22,1.001,1.025,0.8894,1.001,129940.61,130086.42
2021-06-23,1.001,1.035,0.9442,1.0,60338.69,60359.61
2021-06-24,1.0,1.018,0.9331,0.9997,38755.56,38745.19
2021-06-25,0.9997,1.124,0.9907,1.0,91636.1,91663.34
2021-06-26,1.0,1.012,0.9352,1.001,58331.1,58373.83
2021-06-27,1.001,1.002,0.9232,1.001,60403.96,60436.2
2021-06-28,1.001,1.023,0.9827,1.0,41259.21,41259.25
2021-06-29,1.0,1.02,0.9535,0.9997,44215.51,44201.72
2021-06-30,0.9997,1.03,0.9721,1.0,39796.96,39814.19
2021-07-01,1.0,1.046,0.9772,1.001,36889.93,36913.41
2021-07-02,1.001,1.005,0.9683,1.001,33082.4,33100.44
2021-07-03,1.001,1.008,0.9614,1.0,17319.23,17324.58
2021-07-04,1.0,1.028,0.9435,1.001,297638.95,297797.89
2021-07-05,1.0,1.048,0.9841,1.0,31526.39,31539.85
2021-07-06,1.0,1.025,0.9805,1.0,32844.8,32857.04
2021-07-07,0.9997,1.04,0.991,1.001,327127.26,327344.82
2021-07-08,1.001,1.099,0.9851,0.9992,766987.58,766382.31
2021-07-09,0.9992,1.018,0.954,0.9995,594562.44,594238.41
2021-07-10,0.9997,1.022,0.9857,1.0,19345.51,19349.44
2021-07-11,1.0,1.01,0.9733,1.0,15724.2,15724.32
2021-07-12,1.0,1.047,0.9867,0.9996,31074.01,31061.65
2021-07-13,0.9996,1.019,0.984,1.0,25562.97,25569.84
2021-07-14,1.0,1.009,0.9629,1.0,27262.01,27264.02
2021-07-15,1.0,1.042,0.977,1.0,33647.48,33649.55
2021-07-16,1.0,1.028,0.9892,1.001,25602.04,25615.36
2021-07-17,1.001,1.014,0.9899,1.001,27922.98,27951.88
2021-07-18,1.001,1.021,0.9796,1.001,25079.04,25100.12
2021-07-19,1.001,1.035,0.9887,1.0,38060.99,38076.77
2021-07-20,1.0,1.043,0.9844,1.0,43333.42,43348.41
2021-07-21,1.0,1.021,0.9184,1.0,48925.57,48927.96
2021-07-22,1.0,1.01,0.983,1.0,24409.69,24419.6
2021-07-23,1.0,1.001,0.9522,1.001,23478.17,23491.7
2021-07-24,1.001,1.007,0.9648,1.001,371801.43,372060.14
2021-07-25,1.001,1.0,0.9579,0.9997,22685.72,22678.32
2021-07-26,0.9997,1.089,0.9469,1.001,100269.43,100330.65
2021-07-27,1.001,1.002,0.9228,1.001,58179.65,58221.81
2021-07-28,1.001,1.022,0.9698,1.0,66747.14,66769.22
2021-07-29,1.0,1.015,0.9816,1.0,31540.85,31549.16
2021-07-30,1.0,1.002,0.9086,1.001,42436.67,42463.14
2021-07-31,1.001,1.024,0.9919,1.002,25355.65,25401.14
2021-08-01,1.002,1.055,0.9832,1.0,541191.87,541177.05
2021-08-02,1.0,1.033,0.9884,1.0,33109.34,33115.67
2021-08-03,1.0,1.041,0.9862,0.9996,38225.1,38208.61
2021-08-04,0.9996,1.006,0.9444,1.0,34035.77,34037.5
2021-08-05,1.0,1.013,0.9136,1.001,59748.14,59787.74
2021-08-06,1.001,1.012,0.9314,1.0,48254.57,48275.04
2021-08-07,1.0,1.004,0.953,1.001,50446.88,50500.84
2021-08-08,1.001,1.034,0.9885,1.001,39433.62,39455.12
2021-08-09,1.001,1.005,0.9255,1.001,49016.22,49043.52
2021-08-10,1.001,1.029,0.9719,1.0,518525.95,518601.88
2021-08-11,1.001,1.027,0.9961,1.0,30818.26,30830.75
2021-08-12,1.0,1.041,0.986,1.0,35460.2,35474.21
2021-08-13,1.0,1.002,0.9259,1.001,34442.64,34466.12
2021-08-14,1.001,1.023,0.9783,1.001,23828.49,23845.07
2021-08-15,1.001,1.005,0.9417,1.001,311469.23,311752.63
2021-08-16,1.001,1.047,0.9952,1.001,28459.99,28475.05
2021-08-17,1.001,1.054,0.9948,1.0,37125.87,37135.77
2021-08-18,1.0,1.03,0.9897,1.0,30513.78,30524.13
2021-08-19,1.0,1.006,0.9407,1.0,33300.5,33306.26
2021-08-20,1.0,1.001,0.946,1.0,36326.2,36342.24
2021-08-21,1.0,1.02,0.9898,1.001,22928.52,22948.19
2021-08-22,1.001,1.005,0.977,1.001,16835.81,16849.27
2021-08-23,1.001,1.02,0.9908,1.0,30374.33,30384.59
2021-08-24,1.0,1.045,0.9975,0.9998,28718.08,28712.72
2021-08-25,0.9998,1.006,0.9625,1.0,25061.09,25073.21
2021-08-26,1.0,1.054,0.9919,1.0,34276.36,34289.49
2021-08-27,1.0,1.002,0.9454,1.001,27872.76,27890.91
2021-08-28,1.001,1.009,0.9897,1.001,12815.36,12822.89
2021-08-29,1.001,1.018,0.9811,1.001,18983.79,18995.51
2021-08-30,1.001,1.04,0.9976,1.0,29046.26,29051.73
2021-08-31,1.0,1.015,0.9303,1.002,572973.24,573860.3
2021-09-01,1.002,1.003,0.8841,1.0,596759.09,596791.82
2021-09-02,1.001,1.023,0.9873,1.0,32516.15,32531.38
2021-09-03,1.0,1.022,0.9425,1.0,517330.35,517470.89
2021-09-04,1.0,1.022,0.9872,1.001,230192.53,230322.89
2021-09-05,1.0,1.003,0.9563,1.0,21382.07,21392.61
2021-09-06,1.0,1.002,0.9691,1.001,25623.3,25637.08
2021-09-07,1.001,1.13,0.9372,1.0,83874.09,83893.25
2021-09-08,1.0,1.018,0.92,1.001,659844.07,660259.13
2021-09-09,1.001,1.042,0.9915,0.9999,471809.78,471776.71
2021-09-10,0.9999,1.095,0.9816,1.0,522874.87,522988.94
2021-09-11,1.0,1.025,0.9803,1.0,284401.72,284474.0
2021-09-12,1.0,1.019,0.9494,1.0,277383.04,277411.55
2021-09-13,1.0,1.042,0.9682,1.0,42623.67,42640.7
2021-09-14,1.0,1.003,0.9503,1.0,26751.25,26757.19
2021-09-15,1.0,1.007,0.9709,1.0,26904.97,26918.22
2021-09-16,1.001,1.029,0.9765,1.0,424361.99,424439.28
2021-09-17,1.0,1.057,0.987,1.0,367680.83,367723.02
2021-09-18,1.0,1.031,0.9809,0.9999,279872.2,279842.06
2021-09-19,0.9999,1.039,0.9863,1.0,222702.65,222777.6
2021-09-20,1.0,1.123,0.983,0.9964,925768.52,922463.03
2021-09-21,0.9979,1.072,0.977,1.0,70924.75,70938.67
2021-09-22,1.0,1.011,0.9321,1.001,42391.1,42420.94
2021-09-23,1.001,1.003,0.9608,1.001,34506.88,34528.32
2021-09-24,1.001,1.055,0.9533,1.001,60130.03,60188.38
2021-09-25,1.001,1.016,0.9598,1.001,341606.33,341899.69
2021-09-26,1.001,1.017,0.9455,1.001,27847.04,27863.4
2021-09-27,1.001,1.052,0.9997,1.001,26251.27,26272.24
2021-09-28,1.001,1.043,0.9975,1.001,31946.42,31969.2
2021-09-29,1.001,1.026,0.9823,1.0,26354.27,26362.36
2021-09-30,1.0,1.007,0.9457,1.0,33984.98,33997.03
2021-10-01,1.0,1.007,0.8996,1.001,53577.95,53608.75
2021-10-02,1.001,1.024,0.9622,1.0,258224.73,258294.84
2021-10-03,1.001,1.02,0.978,1.001,18588.83,18602.49
2021-10-04,1.001,1.006,0.9539,1.001,34394.0,34437.06
2021-10-05,1.001,1.008,0.9535,1.0,40687.89,40704.61
2021-10-06,1.0,1.006,0.9119,1.001,64415.98,64453.36
2021-10-07,1.001,1.029,0.9928,1.0,33806.76,33816.91
2021-10-08,1.0,1.039,0.995,1.0,29127.91,29134.81
2021-10-09,1.0,1.01,0.9772,1.0,14593.95,14599.15
2021-10-10,1.0,1.033,0.9902,1.001,23094.98,23107.81
2021-10-11,1.001,1.006,0.9473,1.0,31803.75,31816.14
2021-10-12,1.0,1.029,0.9657,0.9999,33966.65,33962.83
2021-10-13,0.9999,1.007,0.9461,0.9999,34054.43,34051.05
2021-10-14,0.9999,1.02,0.9915,1.0,28061.61,28069.9
2021-10-15,1.0,1.02,0.9224,1.0,62053.36,62067.03
2021-10-16,1.0,1.024,0.9881,0.9999,22943.96,22942.78
2021-10-17,0.9999,1.003,0.9598,1.0,23336.32,23335.18
2021-10-18,1.0,1.01,0.9661,1.0,50489.09,50498.08
2021-10-19,1.0,1.003,0.9555,1.0,42983.11,42993.72
