# Dataset Report: Dai (DAI)
# Coin Name: Dai
# Symbol: DAI
# Approx Row Count: 2962
# Date Range: 2017-12-20 to 2026-01-28
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_DAI, Volume_USD
# --------------------------------------------------
Date,open,high,low,close,Volume_DAI,Volume_USD
2020-02-29,1.005,1.075,1.002,1.003,272351.21,273179.48
2020-03-01,1.003,1.052,0.9814,1.006,443664.28,446511.04
2020-03-02,1.006,1.016,0.9359,1.005,494911.4,497246.7
2020-03-03,1.005,1.045,0.9882,1.004,447365.33,449071.15
2020-03-04,1.004,1.023,0.9869,1.005,304602.93,305978.39
2020-03-05,1.005,1.031,0.9876,1.005,429704.36,431970.93
2020-03-06,1.005,1.005,0.9316,1.005,370415.84,372202.95
2020-03-07,1.005,1.066,1.0,1.003,375284.93,376488.27
2020-03-08,1.001,1.107,0.9966,0.9997,63231.33,63209.68
2020-03-09,1.003,1.037,0.946,1.008,1139420.18,1149095.94
2020-03-10,1.008,1.035,0.9824,1.007,546992.24,550615.07
2020-03-11,1.007,1.02,0.9706,1.013,47596.23,48204.26
2020-03-12,1.016,1.094,1.005,1.062,2434561.88,2509524.99
2020-03-13,1.062,1.1,1.008,1.017,2227036.44,2292437.26
2020-03-14,1.022,1.153,1.03,1.043,648364.28,676338.13
2020-03-15,1.043,1.113,1.002,1.03,906576.62,933634.1
2020-03-16,1.039,1.1,1.028,1.036,701769.18,740935.42
2020-03-17,1.036,1.078,1.008,1.021,710692.64,733932.13
2020-03-18,1.015,1.027,0.9527,1.025,670519.46,687204.24
2020-03-19,1.025,1.064,0.8595,1.014,1225586.09,1243229.58
2020-03-20,1.014,1.161,0.8814,1.012,1566117.5,1585249.83
2020-03-21,1.012,1.048,0.9601,1.012,665459.63,673169.22
2020-03-22,1.012,1.136,1.002,1.013,679061.33,687824.86
2020-03-23,1.013,1.03,0.8942,1.022,847719.18,866216.71
2020-03-24,1.022,1.053,0.9742,1.018,747064.11,760405.52
2020-03-25,1.018,1.057,0.985,1.009,514246.81,519045.74
2020-03-26,1.009,1.023,0.9758,1.015,365473.14,370782.61
2020-03-27,1.015,1.093,1.002,1.013,380101.55,384871.84
2020-03-28,1.013,1.032,0.9677,1.016,422672.98,429540.93
2020-03-29,1.016,1.083,1.016,1.02,291567.09,297539.38
2020-03-30,1.02,1.041,0.9561,1.018,385031.25,392053.91
2020-03-31,1.018,1.036,0.9986,1.019,213813.56,217854.26
2020-04-01,1.019,1.035,0.9734,1.026,299792.55,307592.58
2020-04-02,1.026,1.084,0.9794,1.022,606795.53,620333.42
2020-04-03,1.022,1.06,0.9958,1.021,370799.38,378724.62
2020-04-04,1.021,1.032,0.9801,1.018,236888.41,241127.2
2020-04-05,1.018,1.04,1.004,1.018,171134.48,174281.5
2020-04-06,1.018,1.021,0.8478,1.018,967688.14,985430.72
2020-04-07,1.018,1.104,1.018,1.031,1070847.96,1103899.24
2020-04-08,1.031,1.028,0.964,1.021,539563.15,551001.98
2020-04-09,1.021,1.041,0.9932,1.02,365107.5,372271.63
2020-04-10,1.02,1.097,0.9836,1.019,904618.31,921638.19
2020-04-11,1.019,1.041,0.9943,1.023,267345.06,273410.51
2020-04-12,1.023,1.06,0.9957,1.017,379644.93,386139.37
2020-04-13,1.017,1.036,0.9772,1.019,528654.97,538685.33
2020-04-14,1.019,1.042,0.9996,1.018,438898.02,446785.79
2020-04-15,1.018,1.072,1.011,1.015,374672.41,380472.22
2020-04-16,1.015,1.037,0.8794,1.022,965361.65,986570.22
2020-04-17,1.022,1.039,1.002,1.015,369190.35,374757.58
2020-04-18,1.015,1.031,0.9256,1.017,670351.19,682044.84
2020-04-19,1.017,1.059,0.9906,1.011,482814.66,488256.58
2020-04-20,1.011,1.11,0.9939,1.015,847090.33,859739.49
2020-04-21,1.015,1.036,0.9982,1.013,417499.61,423091.34
2020-04-22,1.013,1.024,0.9457,1.018,489936.95,498543.8
2020-04-23,1.018,1.062,0.9805,1.019,739295.75,753540.29
2020-04-24,1.019,1.031,1.004,1.019,403342.48,410961.8
2020-04-25,1.019,1.035,0.9724,1.016,469124.05,476527.27
2020-04-26,1.016,1.026,0.9889,1.016,410299.9,416662.12
2020-04-27,1.016,1.031,0.9822,1.018,468269.28,476822.92
2020-04-28,1.018,1.019,0.9916,1.014,328771.44,333343.35
2020-04-29,1.014,1.027,0.9255,1.014,991682.76,1005774.33
2020-04-30,1.014,1.121,0.9987,1.017,1071409.6,1089741.9
2020-05-01,1.016,1.025,1.006,1.014,1015854.03,1034497.74
2020-05-02,1.014,1.017,1.007,1.009,791951.5,802580.24
2020-05-03,1.009,1.021,1.007,1.007,1081105.6,1092161.43
2020-05-04,1.007,1.016,1.005,1.006,1780448.94,1797061.66
2020-05-05,1.006,1.009,1.003,1.006,890177.2,895534.0
2020-05-06,1.006,1.013,1.003,1.005,1156106.2,1162730.22
2020-05-07,1.005,1.009,0.9998,1.004,2404834.62,2411554.35
2020-05-08,1.004,1.009,1.001,1.006,2009953.42,2018112.99
2020-05-09,1.006,1.009,1.002,1.007,1883437.51,1894790.86
2020-05-10,1.007,1.028,1.002,1.007,5023159.54,5072547.78
2020-05-11,1.007,1.01,1.002,1.007,2575431.45,2590561.56
2020-05-12,1.007,1.011,1.004,1.006,1466669.46,1475121.36
2020-05-13,1.006,1.009,1.003,1.009,1378866.35,1387037.91
2020-05-14,1.009,1.01,1.003,1.005,1823292.56,1835114.12
2020-05-15,1.005,1.01,1.004,1.007,1556680.51,1568238.15
2020-05-16,1.007,1.009,1.005,1.007,887568.92,894096.26
2020-05-17,1.007,1.01,1.005,1.008,1152324.64,1161212.24
2020-05-18,1.008,1.009,1.003,1.004,1283236.1,1290299.57
2020-05-19,1.004,1.007,1.002,1.004,984745.29,988596.2
2020-05-20,1.004,1.005,1.0,1.003,1084685.36,1087635.65
2020-05-21,1.003,1.008,0.999,1.001,2484224.79,2492801.88
2020-05-22,1.001,1.006,1.0,1.002,1307681.75,1311279.83
2020-05-23,1.002,1.004,1.001,1.003,570828.99,572328.99
2020-05-24,1.003,1.007,1.002,1.003,1195606.1,1200494.47
2020-05-25,1.003,1.006,1.002,1.004,1015483.46,1019290.67
2020-05-26,1.004,1.006,1.002,1.003,981726.98,986005.29
2020-05-27,1.003,1.005,1.002,1.003,916409.57,919338.56
2020-05-28,1.003,1.006,1.002,1.003,971409.49,975130.52
2020-05-29,1.003,1.005,1.001,1.003,1277196.24,1280337.98
2020-05-30,1.004,1.013,0.8992,1.001,395257.51,395468.58
2020-05-31,1.0,1.004,0.9988,1.002,850021.32,851349.88
2020-06-01,1.002,1.008,0.9982,1.004,1542480.52,1545529.08
2020-06-02,1.004,1.007,1.001,1.002,2306638.72,2316859.94
2020-06-03,1.002,1.011,0.9999,1.001,875561.9,877087.01
2020-06-04,1.001,1.014,1.001,1.003,802312.55,805163.82
2020-06-05,1.003,1.009,1.001,1.005,631545.17,633923.17
2020-06-06,1.004,1.014,0.9867,1.004,191703.01,192386.47
2020-06-07,1.003,1.005,1.001,1.003,695264.3,696674.98
2020-06-08,1.005,1.008,0.9813,1.003,268906.97,269705.79
2020-06-09,1.001,1.006,1.0,1.003,922706.07,924846.92
2020-06-10,1.003,1.006,1.001,1.003,800958.54,804146.07
2020-06-11,1.003,1.008,0.999,1.006,2335737.48,2342472.72
2020-06-12,1.006,1.007,0.9996,1.001,1218158.04,1219833.9
2020-06-13,1.001,1.006,0.9997,1.001,544887.44,545904.63
2020-06-14,1.001,1.033,1.0,1.013,2524199.96,2551311.02
2020-06-15,1.013,1.024,1.006,1.008,2061933.37,2088764.14
2020-06-16,1.008,1.01,1.003,1.004,837236.65,842416.36
2020-06-17,1.004,1.011,1.003,1.009,771449.9,777422.26
2020-06-18,1.009,1.011,1.005,1.008,724481.06,730424.63
2020-06-19,1.008,1.012,1.005,1.007,1116211.67,1125403.64
2020-06-20,1.007,1.013,1.006,1.008,487751.18,492299.93
2020-06-21,1.007,1.02,1.002,1.005,137775.22,138498.63
2020-06-22,1.005,1.009,1.004,1.006,958931.38,964974.98
2020-06-23,1.006,1.01,1.004,1.007,1028107.51,1036326.46
2020-06-24,1.007,1.015,1.005,1.006,1135832.94,1143933.01
2020-06-25,1.006,1.009,1.002,1.003,1223893.17,1229828.44
2020-06-26,1.003,1.007,1.001,1.003,1133702.98,1137890.37
2020-06-27,1.003,1.007,1.001,1.005,1263029.9,1269045.73
2020-06-28,1.005,1.007,1.001,1.004,698631.65,701710.14
2020-06-29,1.004,1.008,1.003,1.007,801125.52,806376.67
2020-06-30,1.007,1.009,1.003,1.009,987235.12,993422.58
2020-07-01,1.009,1.016,1.009,1.012,1487604.84,1507295.01
2020-07-02,1.012,1.017,1.008,1.01,1287795.24,1304010.73
2020-07-03,1.01,1.027,1.01,1.016,2538725.87,2582900.33
2020-07-04,1.016,1.022,1.014,1.015,1141724.41,1161227.02
2020-07-05,1.015,1.017,1.01,1.012,975802.78,988534.71
2020-07-06,1.012,1.019,1.011,1.015,1067884.71,1084408.38
2020-07-07,1.015,1.016,1.011,1.012,1348951.49,1366688.11
2020-07-08,1.012,1.019,1.012,1.017,1846795.09,1875167.61
2020-07-09,1.017,1.023,1.013,1.018,2101172.5,2136460.45
2020-07-10,1.018,1.024,1.016,1.018,1453842.81,1482951.7
2020-07-11,1.018,1.022,1.016,1.019,805715.68,821459.29
2020-07-12,1.019,1.024,1.017,1.02,1203881.98,1227153.98
2020-07-13,1.02,1.026,1.012,1.015,2729418.06,2775505.61
2020-07-14,1.015,1.021,1.012,1.017,1432486.13,1454401.41
2020-07-15,1.017,1.02,1.009,1.014,1458758.06,1477651.11
2020-07-16,1.014,1.018,1.009,1.014,2089166.39,2116554.94
2020-07-17,1.014,1.016,1.008,1.012,1265561.27,1282242.44
2020-07-18,1.012,1.015,1.011,1.012,1026796.09,1039790.01
2020-07-19,1.012,1.021,1.008,1.009,1203597.5,1220737.74
2020-07-20,1.009,1.017,1.006,1.012,1766563.29,1786476.47
2020-07-21,1.012,1.014,1.008,1.01,1534597.13,1551010.67
2020-07-22,1.01,1.025,1.01,1.025,1227202.9,1251041.44
2020-07-23,1.025,1.039,1.022,1.032,2000001.93,2059514.38
2020-07-24,1.032,1.039,1.025,1.035,2594089.42,2678088.31
2020-07-25,1.035,1.037,1.004,1.004,3277171.75,3314649.03
2020-07-26,1.004,1.017,1.004,1.01,2832522.19,2861722.33
2020-07-27,1.01,1.02,1.008,1.015,3672869.49,3722456.18
2020-07-28,1.015,1.024,1.014,1.023,2242025.34,2284990.54
2020-07-29,1.023,1.039,1.021,1.032,4481994.72,4614366.73
2020-07-30,1.032,1.037,1.021,1.031,4022789.3,4141081.63
2020-07-31,1.031,1.034,1.017,1.022,2250285.19,2302508.3
2020-08-01,1.022,1.025,1.013,1.02,3449137.39,3514345.72
2020-08-02,1.02,1.028,1.012,1.02,3650455.99,3719812.85
2020-08-03,1.02,1.023,1.012,1.015,2494877.22,2532767.31
2020-08-04,1.015,1.024,1.012,1.016,2614203.44,2656530.47
2020-08-05,1.016,1.019,1.012,1.015,1564497.92,1589776.26
2020-08-06,1.015,1.02,1.014,1.015,1928584.94,1959709.21
2020-08-07,1.015,1.029,1.014,1.018,2722450.85,2772063.16
2020-08-08,1.018,1.029,1.013,1.02,2665655.16,2715291.42
2020-08-09,1.02,1.022,1.015,1.018,2727875.29,2776513.23
2020-08-10,1.018,1.026,1.015,1.017,3194219.61,3253092.64
2020-08-11,1.017,1.026,1.015,1.018,4369242.16,4450550.74
2020-08-12,1.018,1.021,1.013,1.017,4769470.8,4850372.43
2020-08-13,1.017,1.025,1.01,1.018,4692711.18,4783016.02
2020-08-14,1.018,1.019,1.004,1.008,5337990.43,5385272.52
2020-08-15,1.008,1.014,1.007,1.011,3534698.49,3566643.41
2020-08-16,1.011,1.015,1.005,1.008,5165743.49,5211704.78
2020-08-17,1.008,1.013,1.003,1.007,5095009.72,5127315.36
2020-08-18,1.007,1.008,0.9983,1.005,5606960.54,5627099.33
2020-08-19,1.005,1.021,0.9975,1.006,7904213.75,7947057.59
2020-08-20,1.006,1.008,1.001,1.005,5146445.54,5170730.85
2020-08-21,1.005,1.01,1.002,1.006,9417728.88,9477997.66
2020-08-22,1.006,1.01,1.0,1.003,4798357.9,4821163.78
2020-08-23,1.003,1.009,1.002,1.006,3221291.08,3239334.38
2020-08-24,1.006,1.019,1.005,1.016,2880184.68,2912570.52
2020-08-25,1.016,1.024,1.009,1.013,4472748.61,4538923.38
2020-08-26,1.013,1.021,1.008,1.013,2483738.05,2516773.53
2020-08-27,1.013,1.024,1.011,1.013,3441334.67,3495787.77
2020-08-28,1.013,1.015,1.009,1.013,2531431.55,2562729.55
2020-08-29,1.013,1.016,1.009,1.013,1710437.6,1732264.87
2020-08-30,1.013,1.025,1.012,1.016,2366396.88,2403199.09
2020-08-31,1.016,1.019,1.011,1.016,2200231.57,2231821.07
2020-09-01,1.016,1.019,1.013,1.015,3588166.68,3643191.38
2020-09-02,1.015,1.016,1.006,1.008,4870489.38,4926466.16
2020-09-03,1.008,1.021,1.005,1.019,6943616.14,7004360.49
2020-09-04,1.019,1.024,1.008,1.019,3569417.93,3631222.79
2020-09-05,1.019,1.048,1.012,1.016,13467699.45,13814385.11
2020-09-06,1.016,1.021,1.011,1.018,4007090.12,4071215.97
2020-09-07,1.018,1.029,1.015,1.027,3276934.62,3342926.55
2020-09-08,1.027,1.03,1.02,1.024,3084782.47,3162705.23
2020-09-09,1.024,1.031,1.017,1.03,2657469.55,2718838.0
2020-09-10,1.03,1.035,1.024,1.034,2898470.23,2986129.63
2020-09-11,1.034,1.037,1.028,1.035,3223355.34,3330371.52
2020-09-12,1.035,1.036,1.027,1.03,2519992.9,2599185.67
2020-09-13,1.031,1.046,1.011,1.021,28905.77,29520.33
2020-09-14,1.022,1.046,1.021,1.037,4596687.69,4761319.96
2020-09-15,1.037,1.041,1.017,1.021,3450127.02,3538273.01
2020-09-16,1.021,1.025,1.012,1.017,3881296.84,3941785.23
2020-09-17,1.017,1.028,1.014,1.022,2294032.78,2336835.37
2020-09-18,1.022,1.027,1.015,1.019,5591250.71,5702484.49
2020-09-19,1.019,1.019,1.01,1.011,2484808.75,2519473.45
2020-09-20,1.011,1.013,1.009,1.011,2369038.24,2394849.78
2020-09-21,1.011,1.016,1.009,1.009,3600352.57,3639906.56
2020-09-22,1.009,1.016,1.009,1.011,2642261.17,2671957.23
2020-09-23,1.011,1.015,1.009,1.012,3006970.73,3040908.23
2020-09-24,1.012,1.014,1.009,1.011,3174280.75,3210590.78
2020-09-25,1.011,1.014,1.008,1.01,2504367.48,2530909.88
2020-09-26,1.01,1.014,1.006,1.011,2788676.21,2813110.55
2020-09-27,1.011,1.014,1.009,1.011,1424376.27,1439513.28
2020-09-28,1.011,1.013,1.008,1.012,2022511.01,2042984.77
2020-09-29,1.012,1.015,1.009,1.011,1822444.39,1843603.66
2020-09-30,1.011,1.013,1.009,1.01,1479545.95,1495592.19
2020-10-01,1.01,1.011,1.007,1.011,2381854.43,2403854.74
2020-10-02,1.011,1.021,1.009,1.011,3640336.0,3685684.06
2020-10-03,1.011,1.013,1.009,1.009,1625563.78,1642403.33
2020-10-04,1.009,1.012,1.009,1.01,1083594.99,1094627.51
2020-10-05,1.01,1.015,1.009,1.012,1285510.14,1299162.16
2020-10-06,1.012,1.013,1.008,1.011,1775137.8,1793106.11
2020-10-07,1.011,1.012,1.009,1.01,1517670.25,1533148.91
2020-10-08,1.01,1.012,1.009,1.01,1460100.7,1474463.75
2020-10-09,1.01,1.014,1.009,1.012,1933697.97,1954841.97
2020-10-10,1.012,1.013,1.01,1.011,1842004.57,1862197.48
2020-10-11,1.011,1.012,1.009,1.01,1394783.89,1409216.12
2020-10-12,1.01,1.013,1.009,1.009,2203725.33,2227721.17
2020-10-13,1.009,1.012,1.009,1.011,1493355.56,1508588.42
2020-10-14,1.011,1.011,1.009,1.01,1896580.77,1914226.69
2020-10-15,1.01,1.012,1.008,1.009,1292801.65,1305245.12
2020-10-16,1.009,1.011,1.008,1.009,1158431.76,1168843.49
2020-10-17,1.01,1.015,0.9958,1.009,101539.38,102459.63
2020-10-18,1.009,1.01,0.9808,1.01,122182.14,123378.63
2020-10-19,1.01,1.011,1.008,1.009,1088040.17,1097876.64
2020-10-20,1.009,1.009,1.006,1.009,1443698.58,1455346.38
2020-10-21,1.009,1.011,1.007,1.009,2616848.02,2640497.29
2020-10-22,1.009,1.011,1.007,1.008,2506277.93,2528890.32
2020-10-23,1.008,1.009,1.005,1.008,1825531.21,1839404.08
2020-10-24,1.008,1.018,0.9954,1.008,187061.53,188510.13
2020-10-25,1.007,1.008,1.005,1.006,1175793.68,1182773.77
2020-10-26,1.006,1.009,1.005,1.007,2134750.32,2149040.12
2020-10-27,1.007,1.011,1.007,1.008,1433587.08,1446593.41
2020-10-28,1.008,1.012,1.007,1.009,1419491.2,1432288.67
2020-10-29,1.009,1.011,1.007,1.009,1187235.01,1197934.49
2020-10-30,1.009,1.011,1.008,1.01,1889400.2,1906447.49
2020-10-31,1.01,1.011,1.009,1.01,1355284.55,1368674.32
2020-11-01,1.01,1.011,1.009,1.011,1144236.44,1156195.03
2020-11-02,1.011,1.012,1.009,1.01,1664349.45,1681498.09
2020-11-03,1.01,1.012,1.009,1.011,999957.44,1010104.78
2020-11-04,1.011,1.012,1.008,1.01,842254.19,850583.18
2020-11-05,1.01,1.011,1.007,1.01,1330968.09,1343113.02
2020-11-06,1.01,1.012,1.008,1.01,1766355.48,1784101.53
2020-11-07,1.01,1.036,1.008,1.01,2589612.1,2616578.89
2020-11-08,1.01,1.011,1.007,1.01,1344801.1,1356539.72
2020-11-09,1.01,1.011,1.007,1.008,1015057.83,1023805.32
2020-11-10,1.008,1.01,1.007,1.007,1277101.26,1287701.71
2020-11-11,1.007,1.011,1.007,1.009,2659603.36,2682872.67
2020-11-12,1.009,1.01,1.006,1.007,2457327.55,2477623.71
2020-11-13,1.007,1.011,1.006,1.007,2607240.35,2628216.31
2020-11-14,1.007,1.009,1.005,1.007,2284648.42,2301084.35
2020-11-15,1.007,1.008,1.005,1.006,1834462.24,1846648.91
2020-11-16,1.006,1.008,1.004,1.005,2672280.3,2685775.19
2020-11-17,1.005,1.008,1.002,1.005,3246388.53,3261896.45
2020-11-18,1.005,1.008,1.002,1.004,5057345.08,5080652.68
2020-11-19,1.004,1.006,1.002,1.003,3026568.97,3038916.6
2020-11-20,1.003,1.007,1.003,1.005,3670317.78,3687882.51
2020-11-21,1.005,1.009,1.003,1.005,5155719.75,5182150.21
2020-11-22,1.005,1.007,1.0,1.003,6182118.0,6202418.48
2020-11-23,1.003,1.005,1.001,1.002,5229880.06,5243239.72
2020-11-24,1.002,1.007,1.0,1.004,8454926.61,8478365.93
2020-11-25,1.004,1.01,1.0,1.002,10256250.58,10292028.54
2020-11-26,1.002,1.317,1.0,1.004,22584665.94,22937053.63
2020-11-27,1.004,1.007,0.9938,1.003,8029178.8,8041706.48
2020-11-28,1.003,1.009,0.9978,1.006,7843716.82,7864356.32
2020-11-29,1.006,1.009,1.001,1.004,4378696.1,4398363.89
2020-11-30,1.004,1.01,1.001,1.007,8352302.95,8393431.46
2020-12-01,1.007,1.01,1.002,1.005,9442412.9,9494040.01
2020-12-02,1.005,1.008,1.002,1.004,6631739.37,6664448.5
2020-12-03,1.004,1.006,1.001,1.004,5478876.93,5500703.96
2020-12-04,1.004,1.008,1.002,1.004,9178157.3,9220855.17
2020-12-05,1.004,1.007,1.002,1.005,5262730.74,5287329.44
2020-12-06,1.005,1.006,1.003,1.005,3398127.76,3415048.4
2020-12-07,1.005,1.007,1.003,1.006,2477300.18,2488504.52
2020-12-08,1.006,1.007,1.003,1.006,5711681.54,5741911.9
2020-12-09,1.006,1.008,1.001,1.004,8690312.37,8737430.25
2020-12-10,1.004,1.005,1.003,1.005,3624935.14,3639432.56
2020-12-11,1.005,1.006,1.003,1.004,4549903.06,4568740.42
2020-12-12,1.004,1.006,1.001,1.003,3695354.43,3708829.81
2020-12-13,1.003,1.004,1.002,1.003,2894081.12,2902925.07
2020-12-14,1.003,1.004,1.001,1.002,2016057.14,2021050.15
2020-12-15,1.002,1.004,1.001,1.003,3236332.09,3243856.33
2020-12-16,1.003,1.004,1.001,1.002,5840807.86,5856647.2
2020-12-17,1.002,1.004,1.0,1.001,11500330.26,11531305.27
2020-12-18,1.001,1.004,1.001,1.002,6527212.97,6542114.16
2020-12-19,1.002,1.004,1.002,1.003,7120633.36,7138992.98
2020-12-20,1.003,1.004,1.0,1.001,9516641.0,9536709.3
2020-12-21,1.001,1.003,0.9982,1.001,9224372.54,9232755.05
2020-12-22,1.001,1.003,1.0,1.002,8049713.5,8061072.17
2020-12-23,1.002,1.003,1.0,1.003,11467188.0,11486479.96
2020-12-24,1.003,1.006,1.001,1.003,6526200.07,6543068.96
2020-12-25,1.003,1.005,1.001,1.002,5493774.44,5508364.76
2020-12-26,1.002,1.005,1.001,1.002,6651893.95,6672458.29
2020-12-27,1.002,1.006,0.9993,1.004,10570634.97,10602179.36
2020-12-28,1.004,1.005,1.002,1.003,7174561.26,7197679.46
2020-12-29,1.003,1.005,1.001,1.004,8311834.79,8336428.61
2020-12-30,1.004,1.005,1.002,1.004,5541459.89,5558683.96
2020-12-31,1.004,1.006,1.002,1.004,3924813.95,3939692.44
2021-01-01,1.004,1.007,1.002,1.005,4527784.59,4550394.02
2021-01-02,1.005,1.006,0.9985,0.9999,12156024.67,12182999.4
2021-01-03,0.9999,1.009,0.9986,1.003,12524754.39,12557966.47
2021-01-04,1.006,1.117,0.8545,1.002,2903509.97,2908863.91
2021-01-05,1.002,1.031,0.8874,1.003,2076858.97,2083753.25
2021-01-06,1.003,1.009,1.0,1.002,19816133.12,19861289.32
2021-01-07,1.002,1.004,0.9991,1.002,20646008.76,20667967.68
2021-01-08,1.001,1.047,0.8776,1.001,1767634.41,1768869.88
2021-01-09,1.001,1.024,0.9192,1.002,997317.78,999676.47
2021-01-10,1.003,1.043,0.9986,0.9998,25802488.24,25894159.52
2021-01-11,0.9998,1.045,0.9982,1.0,57090245.05,57193143.16
2021-01-12,1.0,1.002,0.9972,1.0,22725108.38,22721553.29
2021-01-13,1.0,1.002,0.9989,0.9999,17464587.36,17467863.06
2021-01-14,0.9999,1.003,0.9994,1.002,15773900.9,15797543.59
2021-01-15,1.002,1.003,0.9995,1.0,21006952.98,21027242.97
2021-01-16,1.0,1.003,0.9996,1.0,15658905.08,15673985.92
2021-01-17,1.0,1.002,0.9995,1.001,12702368.79,12711591.48
2021-01-18,1.001,1.002,0.9995,1.001,11535985.65,11544171.35
2021-01-19,1.002,1.051,0.9144,0.9982,1607009.53,1604171.02
2021-01-20,0.9982,1.022,0.8966,1.0,1362169.39,1362594.66
2021-01-21,1.001,1.001,0.9985,1.001,24072161.4,24077201.51
2021-01-22,1.001,1.005,0.9996,1.001,22999711.8,23025380.86
2021-01-23,1.0,1.034,0.9732,1.003,617746.69,619553.99
2021-01-24,1.003,1.008,0.8791,1.002,1164242.17,1166504.05
2021-01-25,1.002,1.12,0.9835,1.001,1477949.16,1478700.58
2021-01-26,1.001,1.008,0.9121,1.001,1325006.34,1326499.38
2021-01-27,1.001,1.105,0.9708,0.9979,1409050.67,1406139.88
2021-01-28,0.9979,1.024,0.9178,1.001,1035138.63,1035878.11
2021-01-29,1.002,1.004,0.9987,1.001,19630847.03,19647155.31
2021-01-30,1.001,1.001,0.9982,1.001,9685775.63,9686093.57
2021-01-31,1.001,1.001,0.9982,1.0,13769757.91,13766478.28
2021-02-01,1.0,1.001,0.9996,1.001,11325041.62,11331406.78
2021-02-02,1.001,1.025,0.9008,1.001,1325932.08,1327703.64
2021-02-03,1.001,1.002,1.0,1.0,13653736.89,13671219.27
2021-02-04,1.0,1.003,1.0,1.001,21177930.55,21199043.71
2021-02-05,1.001,1.003,1.0,1.001,19220989.91,19233140.84
2021-02-06,1.001,1.005,1.0,1.001,18188817.7,18212909.84
2021-02-07,1.001,1.002,0.9999,1.001,15350251.21,15363148.74
2021-02-08,1.001,1.004,0.9996,1.001,24576868.52,24601091.42
2021-02-09,1.001,1.002,0.9992,1.001,21565727.49,21579216.83
2021-02-10,1.001,1.007,0.9996,1.001,22702578.41,22736195.24
2021-02-11,1.001,1.004,1.0,1.001,23337386.47,23374810.32
2021-02-12,1.001,1.004,0.9995,1.002,26830868.23,26865799.18
2021-02-13,1.002,1.005,1.001,1.002,22809677.77,22856748.96
2021-02-14,1.002,1.004,1.0,1.003,20508483.45,20551217.1
2021-02-15,1.003,1.045,0.9992,1.001,39082004.08,39247331.39
2021-02-16,1.001,1.002,0.9992,1.001,17894955.39,17904297.5
2021-02-17,1.001,1.002,0.9997,1.001,18427465.63,18445225.0
2021-02-18,1.001,1.002,0.9995,1.001,14363174.24,14372914.0
2021-02-19,1.001,1.148,0.9996,1.0,16868666.8,16951026.48
2021-02-20,1.0,1.002,0.9996,1.001,23111650.57,23127001.75
2021-02-21,1.001,1.002,0.9997,1.0,14587089.42,14601125.91
2021-02-22,1.0,1.083,0.9986,0.9997,50835155.41,51037306.37
2021-02-23,0.9997,1.086,0.9994,1.001,88258698.07,88984922.85
2021-02-24,1.001,1.003,0.9985,1.001,30019659.76,30030082.85
2021-02-25,1.0,1.132,0.9877,1.003,803691.98,805970.85
2021-02-26,1.003,1.084,0.9714,1.003,1036113.25,1039261.0
2021-02-27,1.003,1.048,0.9788,1.002,585399.45,586576.44
2021-02-28,1.002,1.038,0.9137,1.004,1156430.89,1161566.81
2021-03-01,1.003,1.003,1.0,1.001,21780779.82,21808486.76
2021-03-02,1.001,1.003,0.9997,1.0,18548865.45,18573030.97
2021-03-03,1.0,1.002,0.9997,1.001,17881468.2,17899963.96
2021-03-04,0.9993,1.058,0.9802,1.002,657432.27,658438.09
2021-03-05,1.002,1.015,0.9455,1.002,708293.26,709745.46
2021-03-06,1.002,1.012,0.9174,1.0,730694.87,730995.86
2021-03-07,1.0,1.005,0.9457,1.001,449616.47,449905.75
2021-03-08,1.001,1.006,0.9097,1.001,687732.85,688551.09
2021-03-09,1.001,1.002,0.9999,1.001,15971732.82,15990322.33
2021-03-10,1.001,1.002,0.9996,1.001,16166548.44,16179869.35
2021-03-11,1.001,1.012,0.9458,1.001,537879.47,538492.51
2021-03-12,1.001,1.002,0.9998,1.002,13877576.78,13887503.31
2021-03-13,1.002,1.003,1.0,1.001,14543389.88,14564801.47
2021-03-14,1.002,1.044,0.9931,0.9989,367039.57,366650.84
2021-03-15,0.9989,1.057,0.9701,1.003,781036.17,783555.13
2021-03-16,1.002,1.003,1.0,1.001,16245954.23,16271818.13
2021-03-17,1.001,1.002,0.9996,1.001,12486584.6,12498851.0
2021-03-18,1.001,1.002,1.001,1.001,10860078.23,10874171.48
2021-03-19,1.001,1.002,0.9999,1.001,10888015.03,10898928.29
2021-03-20,1.001,1.002,1.001,1.001,8289685.55,8299274.05
2021-03-21,1.001,1.002,1.001,1.001,9243973.12,9255756.07
2021-03-22,1.001,1.002,1.0,1.001,12137792.21,12152664.68
2021-03-23,1.001,1.002,1.001,1.001,11958021.54,11973467.5
2021-03-24,1.001,1.1,0.9778,1.001,773811.51,774398.46
2021-03-25,1.001,1.003,1.0,1.001,19760080.33,19780616.13
2021-03-26,1.001,1.003,1.001,1.002,12921271.86,12935889.75
2021-03-27,1.002,1.003,1.001,1.002,11591129.59,11608320.86
2021-03-28,1.002,1.002,1.0,1.001,11598770.9,11609922.56
2021-03-29,1.001,1.001,0.9999,1.001,20467203.17,20481653.95
2021-03-30,1.001,1.001,0.999,1.001,14956115.71,14962957.69
2021-03-31,1.001,1.002,0.9992,1.0,16617418.56,16625098.06
